marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_date,review_concat_clean,sentiment_label,sentiment_tag,sentiment_score,tags,month,year
US,42634970,R1X8TCZNKMV7Q9,B001U88698,582109717,Winsome Wood Bed Tray,Furniture,5,1,1,N,Y,I dont know what I would do without it!,2015-08-18,nt know love trays use desk laptop various things like making jewelry crafts writing tray bed love sturdy durable easy clean legs fold stored easily great kids excellent product price,"['POSITIVE', 0.9998044371604919]",POSITIVE,0.999804437160492,"['trays', 'tray', 'desk']",8,2015
US,39684842,R1G6QY7YF15OU6,B005A4OO80,901624184,"Signature Sleep 6-Inch Memory Foam Mattress, Twin",Furniture,5,0,0,N,Y,"The smell is not great, but airs-out quickly",2015-08-05,smell great airs quickly nt long loving let mattress air stated days smell great airs quickly,"['POSITIVE', 0.9903719425201416]",POSITIVE,0.9903719425201416,"['smell', 'mattress', 'air']",8,2015
US,15040638,R11WBK134N9Y44,B004YMWES6,480491439,Signature Design By Ashley Cross Island Brown Chair Side End Table,Furniture,5,1,1,N,Y,This table looks good! Assembly was very easy,2015-08-23,table looks good easy table looks good easy table feels solidly built order oj commerce table packed arrived damage free earlier promised,"['POSITIVE', 0.9996542930603027]",POSITIVE,0.9996542930603028,"['table', 'assembly', 'looks']",8,2015
US,11149599,R1QU7NACKES8PS,B00X6VI3RM,589927858,"Metronic International Ruggies Rug Grippers,pack of 8",Furniture,2,0,0,N,Y,I couldn't get them to work.,2015-08-30,nt work tried different rugs house rugs stay returned refund,"['NEGATIVE', 0.9995068311691284]",NEGATIVE,0.9995068311691284,"['rugs', 'tried', 'work']",8,2015
US,47382082,R2DLL5AT5Z95QC,B00MVXJRUI,683265081,"William's Home Furnishing 89844 Breen Headboard, Full, Black",Furniture,5,0,0,N,Y,Five Stars,2015-08-21,stars perfect,"['POSITIVE', 0.9998761415481567]",POSITIVE,0.9998761415481568,"['perfect', 'stars']",8,2015
US,50885060,RKKWUUSFBPWRA,B001DKVC6M,442753120,Harbor View Computer Desk With Hutch,Furniture,2,1,1,N,Y,Underwhelmed....,2015-08-14,underwhelmed meh better options slightly standard quality worse instructions worse finish various pieces far quality kitchens sure wife paid probably annoyingly package shorted specialty screws remaining drawer means trip hardware store carries unique types fasteners particle board furniture live rural area small town wo great hardware store good luck shorts fasteners type self assembly furniture suppliers extra screw nail end just looks works daughter happy gave big hug m giving stars instead,"['NEGATIVE', 0.9997915625572205]",NEGATIVE,0.9997915625572203,"['furniture', 'ikea', 'drawer']",8,2015
US,232102,R118BN4Z24LW72,B008SFVTPY,763029352,Beginnings Corner Desk,Furniture,5,0,0,N,Y,Five Stars,2015-08-14,stars good,"['POSITIVE', 0.9998496770858765]",POSITIVE,0.9998496770858764,"['good', 'stars']",8,2015
US,28961336,R1EEHEFW5R1U1N,B007VMECCW,270043125,Altra C Table,Furniture,5,1,1,N,Y,Very Pleased,2015-08-31,pleased good product built does nt look shabby did husband add wheels hand extra expense product far exceeded expectations recommend sure measure device lap tops fit,"['POSITIVE', 0.9751717448234558]",POSITIVE,0.9751717448234558,"['built', 'device', 'product']",8,2015
US,36525209,R1BXZW5MWGZYLB,B0076PEDT6,941434348,EORC Beige Hand Tufted Wool Morris Rug,Furniture,4,0,0,N,Y,A very nice rug,2015-09-04,nice rug lovely wool rug strongly suggest vacuum times outside sheds m pleased,"['POSITIVE', 0.9917423725128174]",POSITIVE,0.9917423725128174,"['rug', 'wool', 'sheds']",8,2015
US,5955221,RDE4FH4PEWT36,B00W8P151S,969189218,"Vieworld Ergonomic Mesh Office Chair - Adjustable Headrest and Armrests, Multi-Position Recline Control (Blue)",Furniture,5,0,3,N,Y,Professional comfortable and awesome ,2015-09-03,professional comfortable awesome  professional comfortable awesome chair,"['POSITIVE', 0.9998713731765747]",POSITIVE,0.9998713731765748,"['chair', 'comfortable', 'professional']",8,2015
US,39279891,R16KOPHH3E2L8J,B005QLJL2Q,134518370,Dorel Home Products Rosewood Table,Furniture,1,0,0,N,Y,Nice but...,2015-08-09,nice drawer slide broke lon use,"['NEGATIVE', 0.9034157395362854]",NEGATIVE,0.9034157395362854,"['drawer', 'slide', 'nice']",8,2015
US,32860360,R3AJT6F52I9S65,B0099LYAR0,256995476,Mantua Support System for Wood Rails,Furniture,4,1,2,N,Y,Metal is of good quality and is firm when screwed down to frame,2015-08-30,good quality firm screwed frame bed metal slates holes did nt align ashley king bed frame holes nt expected good quality firm screwed frame issue ran stars legs plastic nt good grip wood floors constant moving bed legs readjust straight position really like product wood ones break eventually,"['POSITIVE', 0.6624481081962585]",POSITIVE,0.6624481081962585,"['metal', 'quality', 'frame']",8,2015
US,111977,RI4KAY3ACYZM7,B00PBD3NU0,904887451,Live and Sleep - Resort 10-Inch Memory Foam Mattress and Memory Foam Pillow - Medium Firm for better comfort,Furniture,5,1,1,N,Y,Five Stars,2015-08-01,stars better expected comfortable concerned warm troubles,"['POSITIVE', 0.9986140727996826]",POSITIVE,0.9986140727996826,"['comfortable', 'warm', 'stars']",8,2015
US,10213211,R13NA1NY446IZB,B002USUJO2,467165219,Linon Gathered Back Bar Stool 30,Furniture,1,0,0,N,Y,"The welds were uneven, the holes didn't line up ...",2015-08-11,welds uneven holes did nt line welds uneven holes did nt line assemble stool overall stool just looked cheap wanted add recently renovated kitchen,"['NEGATIVE', 0.9997723698616028]",NEGATIVE,0.9997723698616028,"['stool', 'assemble', 'uneven']",8,2015
US,28862297,R160J31DSD6VC6,B005A4ON4K,901624184,"Signature Sleep 6-Inch Memory Foam Mattress, Twin",Furniture,5,0,0,N,Y,Exceeded my expectation.,2015-08-13,exceeded expectation mattress best inflated fully hours thicker expected plus bought dad loves great product good price,"['POSITIVE', 0.9994062185287476]",POSITIVE,0.9994062185287476,"['inflated', 'mattress', 'expectation']",8,2015
US,19951415,RGK5Y3WCK312T,B004JMTEOI,563035649,Coaster Deluxe Glider and Ottoman,Furniture,5,0,0,N,Y,Five Stars,2015-09-01,stars love,"['POSITIVE', 0.9998812675476074]",POSITIVE,0.9998812675476074,"['stars', 'love']",8,2015
US,2692519,R3562A2N9T8CZC,B00G2BPV7I,221763484,Hobby Gift Floral Design Sewing Box Pink on White Large (23.5 x 31 x 20cm),Furniture,5,0,0,N,Y,Wonderful item!,2015-08-19,wonderful item excellent item high quality described perfect shipping thank 😊,"['POSITIVE', 0.9998860359191895]",POSITIVE,0.9998860359191896,"['item', 'wonderful', 'perfect']",8,2015
US,46042379,R2FX6JEDFHG5MS,B000FHGL9M,628309658,5pc Oversize Oblong TV Table,Furniture,5,1,1,N,Y,Five Stars,2015-08-30,stars excellent quality happy purchase,"['POSITIVE', 0.9998869895935059]",POSITIVE,0.999886989593506,"['quality', 'stars', 'excellent']",8,2015
US,17722254,R2HM9IW8NPO2QL,B00OV9UJ7U,233195414,Sauder Avenue Eight TV Stand in Wind Oak,Furniture,4,0,1,N,Y,Nice cabinet,2015-08-16,nice cabinet nice entertainment priced right quality looking material took long time build easy just follow directions solid heavy piece,"['POSITIVE', 0.9995049238204956]",POSITIVE,0.9995049238204956,"['cabinet', 'build', 'heavy']",8,2015
US,23959755,R15E999FL099QE,B002YD8ETK,896090517,ShipShape Adjustable Base,Furniture,4,0,0,N,Y,Four Stars,2015-08-22,stars works fine,"['POSITIVE', 0.999864935874939]",POSITIVE,0.999864935874939,"['stars', 'works', 'fine']",8,2015
US,19715678,R1UKNZO5KPE64,B007ZY85BA,537251790,Skyline Furniture Tufted Swoop Arm Chair in Velvet Peacock,Furniture,5,0,0,N,Y,Arrived timely and in excellent condition. Fabric is soft and chair is very ...,2015-08-05,arrived timely excellent condition soft chair chose chair size style arrived timely excellent condition soft chair comfortable dark legs tufting really dress chair,"['POSITIVE', 0.9997634291648865]",POSITIVE,0.9997634291648864,"['comfortable', 'chair', 'fabric']",8,2015
US,36233797,R14N89CQ9SU6PY,B00S3U56E4,125435943,10x13 Thick Felt and Rubber Rug Pad- Non Slip Rug Pad- 3/8 inch Thick Felt Rug Pad w/ Natural Rubber Backing- Anchor-Grip 30,Furniture,4,1,1,N,Y,Manufacturer needs to cut slightly LESS than size,2015-08-27,needs cut slightly size sure use non skid pad wellbr br need cut mat reason manufacturer cuts exactly measurement buy size fit rug noticeable manufacturer cut actual size fit perfectly,"['NEGATIVE', 0.9691981673240662]",NEGATIVE,0.9691981673240662,"['mat', 'rug', 'cut']",8,2015
US,13633830,R2PHSUYNI60HNL,B00CNAJ84Y,105967338,Safavieh Nantucket Collection NAN143A Handmade Abstract Geometric Pink and Multi Cotton Area Rug (5' x 8'),Furniture,5,0,0,N,Y,Five Stars,2015-08-28,stars beautiful rug soft love,"['POSITIVE', 0.9998798370361328]",POSITIVE,0.9998798370361328,"['rug', 'soft', 'stars']",8,2015
US,5269513,R6EIGCUD78EJZ,B002NS0ZCK,503087533,Flash Furniture Mid-Back Black Mesh Swivel Task Chair with Arms,Furniture,1,0,0,N,Y,One Star,2015-08-04,star falls apart,"['NEGATIVE', 0.9994213581085205]",NEGATIVE,0.9994213581085204,"['star', 'apart', 'falls']",8,2015
US,3855411,R2SWSOJAYIAIPN,B00LFJBA8Q,333642024,Serta Perfect Sleeper Beaufront Plush Mattress,Furniture,5,0,0,N,Y,Five Stars,2015-08-14,stars sleeps great,"['POSITIVE', 0.9976407289505005]",POSITIVE,0.9976407289505004,"['sleeps', 'stars', 'great']",8,2015
US,27487403,RAQQVL3OA8N3D,B00NC23OEM,352053131,Safavieh Rag Rug Collection RAR121A Hand Woven Grey Cotton Area Rug (5' x 8'),Furniture,5,0,0,N,Y,beautiful rug,2015-08-09,beautiful rug rug looks great new den unique,"['POSITIVE', 0.9998458623886108]",POSITIVE,0.9998458623886108,"['rug', 'unique', 'den']",8,2015
US,15498938,R2K6GPVGJYFBY4,B004F9Q4Z2,178486592,Walker Edison 42-Inch Bedroom TV Console with Media Storage,Furniture,5,0,0,N,Y,Highly recommend. Plenty of storage,2015-09-05,highly recommend plenty storage project right worth day highly recommend plenty storage thank,"['POSITIVE', 0.99986732006073]",POSITIVE,0.99986732006073,"['storage', 'project', 'plenty']",8,2015
US,52599563,R3QB0R0D6DY26B,B004CKC1R4,26809337,Oriental Furniture Rush Grass Storage Box - Natural,Furniture,4,0,0,N,Y,Best storage,2015-08-15,best storage trunk perfect kinds storage looks good,"['POSITIVE', 0.9998024106025696]",POSITIVE,0.9998024106025696,"['trunk', 'storage', 'best']",8,2015
US,23027110,RFJUZH87Z1V3B,B00C693SFW,433334935,Way Basics Chelsea 2-Shelf Bookcase,Furniture,4,1,1,N,Y,Nice shelves,2015-08-06,nice shelves ordered easy perfect kids playroom thing keeps stars fact gap ca nt close come adhesive strip hold pieces tightly reason gap bookcases material pretty strong shelves sturdy assembled,"['POSITIVE', 0.563226580619812]",POSITIVE,0.563226580619812,"['bookcases', 'shelves', 'sturdy']",8,2015
US,42040734,R1SWDVJMSNGVVI,B00V67WM7U,891866846,"Homelegance 5168WT-42 Round Dining Table, White",Furniture,2,0,0,N,Y,Not so great...,2015-09-02,great product cheaply damaged poor packaging forced return,"['NEGATIVE', 0.9998080134391785]",NEGATIVE,0.9998080134391784,"['great', 'poor', 'product']",8,2015
US,38009129,R2FCF1CU4GYP3S,B004I3ZRLC,418834955,Boss Caressoft Medical/Drafting Stool,Furniture,4,0,0,N,Y,Four Stars,2015-08-28,stars works like option replace wheels type floor friendly pads,"['NEGATIVE', 0.9881669878959656]",NEGATIVE,0.9881669878959656,"['wheels', 'pads', 'floor']",8,2015
US,51666825,R35P1GC5INI0YQ,B0027UZ6ZU,621882517,Herman Miller Caster Set for Classic Aeron Chair (Set of 5),Furniture,3,0,0,N,Y,"Great, but won't work for Steelecase Leap.",2015-08-18,great wo nt work steelecase leap worked treat chair work steelcase leap chair extended center post,"['NEGATIVE', 0.9918992519378662]",NEGATIVE,0.9918992519378662,"['chair', 'steelecase', 'worked']",8,2015
US,14248983,R1RQ4CLSQ0FJVV,B00QBZ265U,637686095,Tuft & Needle Mattress,Furniture,5,0,0,N,Y,Great price,2015-09-03,great price mattress issue box spring bought slip pads issues,"['POSITIVE', 0.9618927240371704]",POSITIVE,0.9618927240371704,"['mattress', 'slip', 'price']",8,2015
US,48800102,R1BCN36WXFLJVY,B00K5OZ9UW,768326829,"Catskill Craftsmen Tabletop Book Rack, Walnut Stain",Furniture,4,0,0,N,Y,it does what it says it does. not a bad product!!!!,2015-08-18,does says does bad product little small actually need bad product,"['POSITIVE', 0.9982445240020752]",POSITIVE,0.9982445240020752,"['product', 'does', 'small']",8,2015
US,19829227,R6EWE327WHBGY,B00QUPL3XC,36111053,Kids Area Rug (Street Map Grey) Paradise 7ft.4in.x10ft.4in.,Furniture,5,0,0,N,Y,Nice town,2015-08-27,nice town looks greatn s room ca nt wait tell gets little older play cars,"['POSITIVE', 0.9992406368255615]",POSITIVE,0.9992406368255616,"['town', 'play', 'cars']",8,2015
US,34437582,R2OW9VZOPFT2T4,B0051HE13Y,728454926,Safavieh Braided Collection BRD308A Hand Woven Blue and Multi Area Rug,Furniture,2,0,0,N,Y,Too much bother to return,2015-08-07,bother return color different picture received item black blue multi color dark looked cheap material agree reviewers needs lining slippery tile floor serves purpose definitely disappointed aesthetic,"['NEGATIVE', 0.9981955885887146]",NEGATIVE,0.9981955885887146,"['color', 'blue', 'material']",8,2015
US,33059353,RGL5ZFPXUL0VF,B009G8J670,792595756,Zinus Sleep Master Memory Foam 4 Inch Tri-Fold Comfort Portable Folding Mattress or Floor Mat,Furniture,1,0,1,N,Y,Not Comfortable,2015-09-03,comfortable heavy comfortable,"['NEGATIVE', 0.9997785687446594]",NEGATIVE,0.9997785687446594,"['heavy', 'comfortable']",8,2015
US,10991161,ROMVBNIQDR3P8,B001FB5LE8,226363481,Walker Edison Soreno 3-Piece Corner Desk,Furniture,5,0,0,N,Y,Five Stars,2015-08-04,stars looks great son s room,"['POSITIVE', 0.9998670816421509]",POSITIVE,0.9998670816421508,"['stars', 'room', 'looks']",8,2015
US,28237235,RFWVVHQEO762K,B00891ED0K,210772336,PADDED FOOT REST STOOL - BLACK,Furniture,5,0,0,N,Y,Great product. Feet feel great on it,2015-08-08,great product feel great great product feel great works good,"['POSITIVE', 0.9998636245727539]",POSITIVE,0.999863624572754,"['feet', 'product', 'feel']",8,2015
US,11396389,R1C48OI3OEIN28,B0002KNLYU,647075030,Coaster Furniture Black Wire Bookcase,Furniture,5,0,0,N,Y,Five Stars,2015-08-04,stars excellent,"['POSITIVE', 0.9998618364334106]",POSITIVE,0.9998618364334106,"['excellent', 'stars']",8,2015
US,10999106,R26Z6HILMGXFQ3,B005EIWQFU,878325407,Design Toscano The Medieval Mace Stool,Furniture,5,0,0,N,Y,One of a Kind,2015-08-26,kind unique stool perfect size fit vanity table exactly pictured plus assemble lots compliments,"['POSITIVE', 0.9986918568611145]",POSITIVE,0.9986918568611144,"['stool', 'vanity', 'table']",8,2015
US,249453,R3RG22NB2KNUGT,B00BPE0DRU,696423236,Sauder Bath Peppercorn Collection Wall Cabinet,Furniture,4,0,0,N,Y,Fortunately whoever shipped it out to me labeled each piece ...,2015-08-10,fortunately shipped labeled piece assembly instructions easiest pieces furniture did fortunately shipped labeled piece wood directions cake walk wood cheap flimsy great value buy,"['POSITIVE', 0.9987817406654358]",POSITIVE,0.9987817406654358,"['assembly', 'instructions', 'directions']",8,2015
US,30621477,RPCDSRHKUGFSL,B003ADCHWS,940701993,Coaster Milton Indoor Rocking Chair,Furniture,5,1,1,N,Y,"love it, after i received the first one i ...",2015-08-26,love received love received ordered screen room holds big butt just fine small guy,"['POSITIVE', 0.9998652935028076]",POSITIVE,0.9998652935028076,"['butt', 'small', 'room']",8,2015
US,42754521,R1DZBRP9178G3W,B000W5QGE2,973276610,Kharma 836C4 Area Rug,Furniture,5,0,0,N,N,gorgeous,2015-08-23,gorgeous beautiful rugwith worn old world look exactly wanted ve years colors stayed vibrant looks like did bought bought matching runner traffic held plush nice quality rug,"['POSITIVE', 0.9998592138290405]",POSITIVE,0.9998592138290404,"['rug', 'vibrant', 'colors']",8,2015
US,2678705,R2DC2FDITPHI48,B002P5DR3U,62335741,"Best Price Mattress 8"" Independent Operating icoil Mattress - Pocket Coil Spring Mattress",Furniture,5,2,2,N,Y,Five Stars,2015-08-09,stars best purchase,"['POSITIVE', 0.9995822310447693]",POSITIVE,0.9995822310447692,"['best', 'stars', 'years']",8,2015
US,32561369,R3GU8VU1J3EV1Y,B00D8O6DAQ,183399763,Cosco Products 5-Piece Folding Table and Chair Set,Furniture,5,1,1,N,Y,Five Stars,2015-09-01,stars love fits nicely studio apartment came chairs s perfect,"['POSITIVE', 0.9998781681060791]",POSITIVE,0.9998781681060792,"['chairs', 'apartment', 'stars']",8,2015
US,51817518,R1P2K72TTTK67A,B00UX38LDC,288094691,"Bridge Chandelier, Black",Furniture,5,0,0,N,Y,Beautiful Chandelier!,2015-08-26,beautiful chandelier got lucky purchase price equivalent greater price drop replacement existing ceiling fan extra work just pay attention arrange components attach mounting correctly time figuring support fixture mounting high ceiling little challenging time mounting experience best people like ladder elevate need experiment baseplate twisting stay aligned table,"['NEGATIVE', 0.9097933173179626]",NEGATIVE,0.9097933173179626,"['chandelier', 'ceiling', 'fixture']",8,2015
US,48058289,R2JT9U9ADV1NMM,B00DZFDJ2S,16680924,Wolf Serta Liberty Futon Mattress in Natural - Queen Size,Furniture,2,6,6,N,Y,Two Stars,2015-08-10,stars picture showed mattress twice received,"['NEGATIVE', 0.9954578876495361]",NEGATIVE,0.995457887649536,"['mattress', 'stars', 'picture']",8,2015
US,22323729,R2DOZA2UKDRCPP,B00EOUM3D4,437554107,Two Cubic Foot Bean Bag Chair Single Refill Pack Pure Bead Stuffing (Free Shipping) Packaged and Shipped in a Bag,Furniture,5,0,0,N,Y,dont expect to fill bean bag fully with just one of this,2015-08-26,nt expect bean bag fully just estimation size medium sized bean bag like big bags,"['NEGATIVE', 0.9942004680633545]",NEGATIVE,0.9942004680633544,"['bean', 'bag', 'bags']",8,2015
US,14653035,R1VODLS33P17SM,B008SORYO0,130274393,"Simmons Upholstery Luna Chair and a Half, Mineral",Furniture,5,10,10,N,Y,"Chair is wonderful, and oh so comfy",2015-08-24,chair wonderful oh comfy arrived weeks ordering house delivery guy nt nicer chair wonderful oh comfy good sturdy chair love fabric,"['POSITIVE', 0.9998213648796082]",POSITIVE,0.9998213648796082,"['chair', 'comfy', 'sturdy']",8,2015
US,51262379,R38BSZYZUM0JI5,B007VLX7CO,876554306,Studio Office Chair,Furniture,2,1,1,N,Y,Broke Quickly,2015-08-20,broke quickly nice style,"['NEGATIVE', 0.9875542521476746]",NEGATIVE,0.9875542521476746,"['broke', 'style', 'nice']",8,2015
US,3078301,R3K7DXRVESV3A6,B0148CQMAC,529951042,Amdirect Shoe Rack Closet Portable Shoe Tower Storage Organizer Cabinet,Furniture,5,2,2,N,N,Good Quality,2015-08-25,good quality lovely good product great quality best quality reasonable price,"['POSITIVE', 0.9998797178268433]",POSITIVE,0.9998797178268432,"['quality', 'lovely', 'best']",8,2015
US,45798921,R3216WMN52HNH2,B00495ZAHA,297753056,LA Rug Inc RUMELA0204 125/60 Melange Collection 2-Feet by 4-Feet Accent Rug,Furniture,5,0,0,N,Y,Five Stars,2015-09-04,stars love rug beautiful,"['POSITIVE', 0.9998723268508911]",POSITIVE,0.9998723268508912,"['rug', 'love', 'stars']",8,2015
US,51006445,RC3MUDZ6106AA,B004I3VZKY,46466088,Boss Caressoftplus High Back Executive,Furniture,5,0,0,N,Y,BOSS is a sure HIT for any office,2015-08-03,sure hit office comfortable chair easy install regrets purchasing looking forward purchasing,"['POSITIVE', 0.9986955523490906]",POSITIVE,0.9986955523490906,"['boss', 'office', 'chair']",8,2015
US,20046828,R46MC6P3EKN43,B00A2ACSOO,720791853,Garland Rug Berber Colorations Area Rug,Furniture,5,0,0,N,Y,Very nice...,2015-08-07,nice bets ve spent long time serves purpose area rug use primarily protect faux hard wood floors lb raptor clawed pooch definitely need rug pad type underside pretty slick unless using cement texture complaint probably just dogs talons little frayed exposing carpet loops think normal foot traffic issue snips pair scissors ca nt fix,"['NEGATIVE', 0.9889529943466187]",NEGATIVE,0.9889529943466188,"['rug', 'carpet', 'floors']",8,2015
US,45713488,R3O1M4F2NLOI0L,B00BV1WWXK,158864307,Safavieh Courtyard Collection CY6918-268 Navy and Beige Indoor/ Outdoor Area Rug,Furniture,3,0,0,N,Y,Nice but doesn't lay straight,2015-08-25,nice does nt lay straight love rug s taking long time flatten curve rug weave m hoping lays flat curve straighten does nt look hopeful,"['NEGATIVE', 0.9971590042114258]",NEGATIVE,0.9971590042114258,"['straighten', 'flatten', 'rug']",8,2015
US,3191412,RO3EJEZFTA0AY,B00G504Y0Q,42472269,"Leegoal Women Devil Horns Cat Ear Crochet Braided Knit Ski Wool Hat Cap,Black",Furniture,5,0,0,N,Y,I love this so much,2015-08-10,love cute love,"['POSITIVE', 0.9998779296875]",POSITIVE,0.9998779296875,"['cute', 'love', 'soo']",8,2015
US,49535648,R1NKW495N2ZG0I,B0039MIMX8,834928658,Horizon Desk,Furniture,5,1,1,N,Y,Great and Sturdy Desk,2015-08-16,great sturdy desk bought desks shape corner desk easy sturdy glass tempered glass rated main desk pieces corner pieces buy long desk corner piecebr br ive desks months problems,"['POSITIVE', 0.9992607235908508]",POSITIVE,0.9992607235908508,"['glass', 'sturdy', 'desks']",8,2015
US,133996,R1PJSLNBFCBC6A,B00JITHL7E,403803724,"Classic Brands Low Profile Foundation Box Spring, 4-Inch",Furniture,5,0,0,N,Y,A very good box frame,2015-08-17,good box frame good box frame easy thing like spacing slats basic box frame making good fit memory foam beds,"['POSITIVE', 0.9989569187164307]",POSITIVE,0.9989569187164308,"['frame', 'box', 'beds']",8,2015
US,204124,R32CAVSL3SZNOA,B00BWC1X3S,328960153,"Zinus 14 Inch Elite SmartBase Mattress Foundation / for Big & Tall / Extra Strong Support / Platform Bed Frame / Box Spring Replacement / Sturdy / Quiet Noise Free / Non-Slip, Twin",Furniture,5,1,1,N,Y,Yea was a little bent like most ppl say,2015-08-09,little bent like ppl say little bent like ppl say bar aside s amazing honestly buy bed frame cheap slots wood wo nt hold thing bed frame feel comfortable m lbs ve came bed nt broken,"['POSITIVE', 0.8335535526275635]",POSITIVE,0.8335535526275635,"['bent', 'frame', 'bed']",8,2015
US,14470161,R3QHJUKJ39OVFY,B004J8PAPE,158628150,Coaster Furniture Brown and Copper Finished Accent Table,Furniture,5,1,1,N,Y,Perfect,2015-09-04,perfect table fit couch wall s perfect size quality looks great,"['POSITIVE', 0.9998064637184143]",POSITIVE,0.9998064637184144,"['table', 'couch', 'wall']",8,2015
US,49635550,R339NXN45TEOZ9,B00DQC8W2W,701859841,Cosco Folding Espresso Wood Table Square with Vinyl Inset,Furniture,4,0,0,N,Y,Excellent space saver,2015-08-03,excellent space saver came quickly excellent quality paid way sellerbr br agree previous review annoying fact wo nt lean wall storage try carry y closed flop open s kind annoying space saving benefit nice look s worth,"['POSITIVE', 0.9880583882331848]",POSITIVE,0.9880583882331848,"['storage', 'wall', 'space']",8,2015
US,8869828,R1KBV2LZ1B9OUM,B001BBKNI6,806402851,Multifunction Desk,Furniture,5,0,0,N,Y,"Good even for ladies, perfect for.guys...maybe pink option? jk",2015-08-07,good ladies perfect forguys maybe pink option jk exceeded expectations wife uses thought look like office space movie old school officedesks actually looks really sleek came damaged cd tray cut board sent replacement offers free shipping damaged parts keyboard tray fits big alienware kb use small bt keyboard mouse fit tray middle rack good food school books writing laptop monitor rack awesome allows storage great space saver thing foot panel far forward desks just totally hit feet wife kickedit couple times sounds painful haha removedthe food printer tower board appears structural integrity,"['NEGATIVE', 0.9723644852638245]",NEGATIVE,0.9723644852638244,"['desks', 'tower', 'office']",8,2015
US,37186160,R1Y66Y8M6XBM3U,B00YQJY3TK,369806896,tricolor rodeo Cowhide Rug,Furniture,5,0,0,N,Y,Beautiful Cowhide Rug!,2015-08-13,beautiful cowhide rug beautiful ordered xxl tricolor came just stated order,"['POSITIVE', 0.9992940425872803]",POSITIVE,0.9992940425872804,"['rug', 'tricolor', 'xxl']",8,2015
US,47931491,R1RE1JCMP7IO15,B00QXOGRMC,271397091,Stand Steady Traveler Folding Stand Up Desk,Furniture,3,2,2,N,N,Nice Idea but wobbly execution,2015-08-11,nice idea wobbly execution stand desk elevation folds travelbr materials workmanship good stand folds nicely sets easily height adjustable increments highest setting fits ft inches nicely medium height deskbr base large notebook bears weight unfortunately typing stand applying gentle downward pressure turns really wobbly affair stand really solid constitutes major product flaw use casebr reached customer service stand steady chance comment issue product heard br received product discount exchange honest review,"['POSITIVE', 0.9896485209465027]",POSITIVE,0.9896485209465028,"['desk', 'stand', 'notebook']",8,2015
US,20046828,R32WQWI89HV7ZH,B00D8O6DAQ,183399763,Cosco Products 5-Piece Folding Table and Chair Set,Furniture,2,3,4,N,Y,Wibbly wobbly,2015-09-01,wibbly wobbly fast shipping predict going downhill table exactly expect piece table set sturdy jammed corner help support shakes like chairs flimsy overall consider single season piece furniture happy squint eyes looks good soon realize fall apart likely end season party purchased nt trust important table food beverages game turkey,"['NEGATIVE', 0.9996161460876465]",NEGATIVE,0.9996161460876464,"['wobbly', 'table', 'wibbly']",8,2015
US,13884360,R1L4DVUXFV5L86,B00KUB1YPO,407847622,"Mainstays Student Desk, Black",Furniture,1,0,0,N,N,Too small. Your knees bang up against the board ...,2015-08-29,small knees bang board small knees bang board try pull chair way,"['NEGATIVE', 0.999427855014801]",NEGATIVE,0.999427855014801,"['chair', 'board', 'knees']",8,2015
US,51674927,R27K4NDHRFUU5V,B001QOGKSA,580006422,Spine Book Tower,Furniture,5,1,1,N,Y,... pimp one from Design within reach -- but it's great if you need 6 in your house,2015-08-11,pimp reach s great need house s pimp reach s great need house bigger real deal sturdy solid product,"['POSITIVE', 0.9998619556427002]",POSITIVE,0.9998619556427002,"['pimp', 'design', 'bigger']",8,2015
US,14238678,R15ZI22YMYEXXY,B00KHM0UTW,393578352,Modway Attainment Drafting Stool,Furniture,1,6,9,N,Y,Terrible chair. I hate it.,2015-08-24,terrible chair hate sits horrible angle literally s half inch level putting horrible piece junk disassemble send fine did nt mind sitting angle constantly minutes chair hurting chair sucks,"['NEGATIVE', 0.9997257590293884]",NEGATIVE,0.9997257590293884,"['chair', 'angle', 'sitting']",8,2015
US,14090069,RI1KXFMYTOURB,B00TPJI8UQ,146035115,"DHP Over Futon Metal Bunk Bed, Silver",Furniture,1,0,2,N,Y,One Star,2015-08-16,assembly instructions manual included suppose,"['NEGATIVE', 0.9996618032455444]",NEGATIVE,0.9996618032455444,"['instructions', 'assembly', 'manual']",8,2015
US,46380713,R2L8YON2K3CNVN,B00ENUINIO,686406823,LUCID 4 inch Folding Mattress - Sofa Chair Combo,Furniture,5,1,1,N,Y,Comfort & Convenience!,2015-08-30,comfort convenience great camper blowing uncomfortable air mattress night folds fits bunk use thanks,"['POSITIVE', 0.9986211061477661]",POSITIVE,0.998621106147766,"['comfort', 'convenience', 'mattress']",8,2015
US,112038,R1ZZPCYAYDOI8J,B0074G4DOW,559002762,Regency Seating Glass Computer Corner Desk,Furniture,5,0,0,N,Y,Five Stars,2015-08-26,stars nice desk little expensive,"['POSITIVE', 0.9988825917243958]",POSITIVE,0.9988825917243958,"['desk', 'expensive', 'stars']",8,2015
US,108370,R6XSZVCM1FWHT,B000EIRF92,57119282,Boss Diamond Stacking Chair with Arm,Furniture,5,1,1,N,Y,Like it.,2015-08-22,like s quite durable m pounds weight weight limit pounds nice customer service center repair future pretty easy assemble like,"['POSITIVE', 0.9997954964637756]",POSITIVE,0.9997954964637756,"['durable', '230', '220']",8,2015
