,Week,date_ingested,platform,Customer Name,product_parent,product_id,star_rating,review_body,Review Link,verified_purchase,tags,review_date
1098,15,11/04/23,Amazon,Amazon Customer,EW Furniture,Study Table,1,"First of all , I received this product 7 days late than the promised date.
 Received with missing part
 I had to make 10 calls to receive missing part
 It took wakefit 7 days to deliver missing part
 Bad fitting , door does not closes properly",https://www.amazon.in/gp/customer-reviews/RD02K12WWT3ES/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B3RQNR3C,Y,"['door', 'wakefit', 'closes']",2023-04-08
1099,15,11/04/23,Amazon,Satish,Accessories,Study Lamp,1,,https://www.amazon.in/gp/customer-reviews/R2KOHJC0ZZLD5G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09TR3MPFK,Y,['nan'],2023-04-09
1100,15,11/04/23,Flipkart,"hans raj Certified Buyer, New Delhi",Mattress,OMF,2,"This product is not well of spine and creat pain in spine , very bad product",https://www.flipkart.com/reviews/BEMFGWE4QDMUK5HH:556?reviewId=fbe39f59-463a-4222-b371-891937cf0d18,Y,"['spine', 'product', 'pain']",2023-04-10
1101,15,11/04/23,Flipkart,"akhil shaju Certified Buyer, Parappukkara",Mattress,OMF,2,"It is very hot in summer we cant even enter the room,the mattress produces so much heat it is so difficult to sleep in it",https://www.flipkart.com/reviews/BEMFGWE6M4KA5S7V:648?reviewId=f452d142-920a-4d7f-84af-11bb40765bd6,Y,"['mattress', 'summer', 'heat']",2023-04-10
1102,15,11/04/23,Flipkart,"SHIVA KUMAR L Certified Buyer, Malur Industrial Area",Mattress,OMF,1,"Reviewing after 6months of usage
 Trust me it's an worst product I have bought 6inch bed now it became 3 inch bed with in 6months. Foam went down like anything else",https://www.flipkart.com/reviews/BEMFGWE3GHXKWY7K:2074?reviewId=f90de099-90c5-4f40-85b3-cd4db6e0aa17,Y,"['foam', 'bed', 'reviewing']",2023-04-10
1103,15,11/04/23,Flipkart,"Prakash Y v s Certified Buyer, Visakhapatnam",Mattress,Dual Comfort,1,Worst product with pungent smell unable to sleep on this,https://www.flipkart.com/reviews/BEMFGEH6PBCZEZMG:410?reviewId=e9f4732e-5c21-41c8-9e3f-76c3774d333a,Y,"['pungent', 'smell', 'worst']",2023-04-10
1104,15,11/04/23,Flipkart,"Flipkart Customer Certified Buyer, Kolkata",HW furniture,Andromeda Bed,3,The four plywood panels on which the mattress is supposed to place are of very poor quality,https://www.flipkart.com/reviews/BDDFN746YCZVRRUM:271?reviewId=ec79c82c-5475-403b-a6b3-cef49fd9ef8c,Y,"['mattress', 'plywood', 'panels']",2023-04-09
1105,15,12/04/23,Amazon,Riyas Shukoor,Accessories,Mattress Protector,3,We had bought a single size bed protector previously which was very soft material and thick too. With that expectation we bought a protector for our king size bed. The quality seems to have been dropped considerably. The material is very rough and thin. Not satisfied.,https://www.amazon.in/gp/customer-reviews/RXS622EBOCEIP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['soft', 'quality', 'material']",2023-04-10
1106,15,12/04/23,Amazon,PHULARI SHESHIKANTH,Accessories,Mattress Protector,1,"As per my opinion it is not comfortable for back pain relief.when we go to sleep our body is totally going down inside bed specially back is down and chest is up.
 Not comfortable feeling like lying on SPONGE",https://www.amazon.in/gp/customer-reviews/R21JKW3WGKRHLG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['comfortable', 'bed', 'sponge']",2023-04-10
1107,15,12/04/23,Amazon,RAMANA CHOWDARY MAGANTI,Accessories,Mattress Protector,3,I am satisfied with this product.,https://www.amazon.in/gp/customer-reviews/RE0C93A4EZX3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['satisfied', 'product']",2023-04-10
1108,15,12/04/23,Amazon,suraj gupta,Accessories,Cushion,2,Return it,https://www.amazon.in/gp/customer-reviews/R1ZANVPMER2M2R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08W4YPPLK,Y,['return'],2023-04-10
1109,15,12/04/23,Amazon,Sapna Shetty,Mattress,OMF,3,Good quality mattress.,https://www.amazon.in/gp/customer-reviews/R177JYX8QSIZNJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['mattress', 'quality', 'good']",2023-04-10
1110,15,12/04/23,Amazon,Rajan Goswami,Mattress,OMF,1,"If there are changes with the product dimensions amazon customer is really not flexible for excepting a return even though the vendor brand Wakefit is ready for a return.
 Amazon seems to have a ineffective customer service towards helping prime customers.",https://www.amazon.in/gp/customer-reviews/R23DRY9HIZZDII/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['changes', 'dimensions', 'wakefit']",2023-04-09
1111,15,12/04/23,Amazon,Dr. Vamshi,Mattress,Elevate Spring,1,About the edges of the mattress we don't like as it is very soft and losing g it's firmness slowly and pressing down happened just in 10days after delivery of the product .,https://www.amazon.in/gp/customer-reviews/R36EE2Q5TO2XJE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPVD5H1,Y,"['mattress', 'firmness', 'edges']",2023-04-10
1112,15,12/04/23,Flipkart,"Soundarrajan M Certified Buyer, Coimbatore",Mattress,OMF,1,Not upto the mark.. we will fall in the edges.. also no free trial if we get it from Flipkart.,https://www.flipkart.com/reviews/BEMFGWE4E45SAQXY:686?reviewId=629cb88d-800b-4bed-8ad8-21de3fbbf978,Y,"['flipkart', 'free', 'upto']",2023-04-11
1113,15,13/04/23,Amazon,rashmi yadav,Accessories,Pillows,3,Stuff and softness is good but i am having neck pain after using the pillow I reduce the microfiber but still its not comfortable for long period .,https://www.amazon.in/gp/customer-reviews/R149O42U7ATGPE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07L6GZYDV,Y,"['softness', 'pillow', 'microfiber']",2023-04-11
1114,15,13/04/23,Amazon,satish,Accessories,Mattress Protector,3,it's mandatory for the mattress or else it get dirty easily cause the mattress is white coloured so we should buy this product,https://www.amazon.in/gp/customer-reviews/R244GFPH3D9J45/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,N,"['mattress', 'mandatory', 'cause']",2023-04-11
1115,15,13/04/23,Amazon,sarath,Mattress,Grid Mattress,1,"As writing the review after 3 months of daily ussage.
 1) If you sleep by side , then dont buy this.
 2) if you are a person with body weight of 90kgs and more , then dont buy this.
 
 Good things are : cool than other matress. And you will get a different experience because of the grid .
 But overall not worthy.
 As to me encountered a slight hip and back pain after 1 to 2 days of usage and got worse in a month . consulted the doctor at the worst case and was advised to change the matress . and now its working.",https://www.amazon.in/gp/customer-reviews/R1OTY0D97A7BYE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BC3XVP37,Y,"['matress', 'review', 'pain']",2023-04-11
1116,15,13/04/23,Amazon,Amazon Customer,EW Furniture,Study Table,2,Pls revisit the item there is some issue,https://www.amazon.in/gp/customer-reviews/R282P36YP7QX3T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B3RQNR3C,Y,"['issue', 'item', 'pls']",2023-04-11
1117,15,13/04/23,Amazon,Anvita chaubey,Accessories,Winnie Chair,1,3rd class product.. very poor quality.. not at all safe for your baby,https://www.amazon.in/gp/customer-reviews/R3E4B017RWSISQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09RPHCYS5,Y,"['baby', '3rd', 'safe']",2023-04-11
1118,15,13/04/23,Flipkart,"Namratha Kamath Certified Buyer, Bengaluru",Mattress,OMF,3,"The mattress is good, but back pain has increased after using this.",https://www.flipkart.com/reviews/BEMFGWE3GHXKWY7K:2078?reviewId=425a5d01-da24-49e2-8229-84ffba0709f3,Y,"['mattress', 'pain', 'using']",2023-04-12
1119,15,13/04/23,Flipkart,"Anji Babu Certified Buyer, Ballari",Accessories,Mattress Protector,2,Too much noise and shades in 2 wash,https://www.flipkart.com/reviews/MTPFZHPGU2FFHFVQ:15?reviewId=f24a4f2e-88b9-483a-97bb-249e24339759,Y,"['noise', 'shades', 'wash']",2023-04-12
1120,15,14/04/23,Amazon,BIJAYANANDA,Accessories,Pillows,3,"Very soft , quality is good",https://www.amazon.in/gp/customer-reviews/R2DCA93T50QYO6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07L6GZYDV,Y,"['soft', 'quality', 'good']",2023-04-12
1121,15,14/04/23,Amazon,Anshuman Khurana,Accessories,Pillows,3,Comfortable by get compressed aftee few days of use....,https://www.amazon.in/gp/customer-reviews/R3UBJPGLRVQUL7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07L6GZYDV,Y,"['comfortable', 'compressed', 'use']",2023-04-12
1122,15,14/04/23,Amazon,Mohena Tatwal,Accessories,Pillows,1,The pillows flattened within 3 months. And they are too big for normal sized pillow covers. Worst purchase ever.,https://www.amazon.in/gp/customer-reviews/R3O4X42BC9LO97/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07L6GZYDV,Y,"['pillows', 'pillow', 'flattened']",2023-04-11
1123,15,14/04/23,Amazon,tejas,Mattress,OMF,1,The matterss stitch quality is very poor..the foam is coming out from it ...the upper cloth of the matterss is very thin.....u do get back pain most of the days. Not recommended.Attached some of the photos...,https://www.amazon.in/gp/customer-reviews/R3HCOU36LZ11KU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['stitch', 'cloth', 'foam']",2023-04-12
1124,15,14/04/23,Amazon,Shabbir,Mattress,OMF,1,Received low height and low width,https://www.amazon.in/gp/customer-reviews/R391JGSJAYB260/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['height', 'width', 'low']",2023-04-12
1125,15,14/04/23,Amazon,Placeholder,Mattress,OMF,1,Is there any solution for back pain? I m getting back pain every morning.,https://www.amazon.in/gp/customer-reviews/R3B29RS8ESTPI9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['pain', 'morning', 'solution']",2023-04-11
1126,15,14/04/23,Amazon,Ravi Khandelwal,EW Furniture,Taurus,1,Products quality is not good. And,https://www.amazon.in/gp/customer-reviews/R1GDCDW0D5A20H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08Q8FCYJL,Y,"['quality', 'products', 'good']",2023-04-12
1127,15,14/04/23,Amazon,Lokesh Meerwal,EW Furniture,Wardrobe,1,After sometime it’s door gets tilted and not able to close. Total waste of money and even customer support team doesn’t resolve the issue,https://www.amazon.in/gp/customer-reviews/R2IV9TQDDMU4P7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08Q8C7P8Y,Y,"['door', 'tilted', 'customer']",2023-04-12
1128,15,14/04/23,Amazon,Prashant Kumar,EW Furniture,Wardrobe,1,"This is the Worst Product I even Seen..
 The Product was Full of scratches, Pin Holes, and without Hinges..
 I Was surprised to see the Build Quality was too Cheap..
 I really Surprised How it is Showing good Reviews....",https://www.amazon.in/gp/customer-reviews/R30I9MU68OODZI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08Q8C7P8Y,N,"['hinges', 'reviews', 'build']",2023-04-12
1129,15,14/04/23,Amazon,Pranay Rauka,EW Furniture,Office chair,1,The installation is not easy plus the product quality isn't upto the mark,https://www.amazon.in/gp/customer-reviews/R21V5QJ8O94MWX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09RQWFTXG,Y,"['installation', 'easy', 'quality']",2023-04-10
1130,15,14/04/23,Flipkart,"Flipkart Customer Certified Buyer, Amaravati",Mattress,OMF,2,"Quality is not good. Product quality differs from company one. Cushion is not good, causing heat.",https://www.flipkart.com/reviews/BEMFGWF5FTZ7VZWS:511?reviewId=8375c14a-6f47-40eb-b640-91fc93dcf04b,Y,"['cushion', 'quality', 'heat']",2023-04-14
1131,15,14/04/23,Flipkart,"Mohd Ashraf Certified Buyer, Shahganj",Mattress,OMF,3,After doing that I started having back pain,https://www.flipkart.com/reviews/BEMFGWE5UDZPTJZU:1320?reviewId=9733e7b8-2bf9-4d8e-bd94-77b42150a217,Y,"['pain', 'started', 'having']",2023-04-14
1132,15,14/04/23,Flipkart,"Manikanta Kotipalli Certified Buyer, Visakhapatnam",Accessories,Mattress Protector,1,To much hard,https://www.flipkart.com/reviews/MTPFZAHCSVKDGFUF:163?reviewId=42d8cc4a-d29b-40ee-9a63-dffd4794b7bd,Y,['hard'],2023-04-14
1133,15,14/04/23,Flipkart,"Flipkart Customer Certified Buyer, Navi Mumbai",HW furniture,Taurus,1,Very worst product do not buy,https://www.flipkart.com/reviews/BDDG6G4GYZ2MQ8XC:2140?reviewId=a955e992-8415-4d99-a32c-3afb9b974251,Y,"['product', 'worst', 'buy']",2023-04-13
1134,15,14/04/23,Flipkart,"Manikanta Kotipalli Certified Buyer, Visakhapatnam",Mattress,Latex Mattress,1,Extreme heating,https://www.flipkart.com/reviews/BEMGF44UPU6M4AFF:40?reviewId=fe18b9f1-b759-4139-9081-35621157ab8d,Y,"['heating', 'extreme']",2023-04-13
1135,15,15/04/23,Amazon,monika,Accessories,Pillows,1,"Worst package came damaged. Not like pillows, were like pillow covers. Tooo flat & folded.",https://www.amazon.in/gp/customer-reviews/R2GZ65FZ2VKE69/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07L6GZYDV,Y,"['pillows', 'pillow', 'package']",2023-04-13
1136,15,15/04/23,Amazon,Sai sankar,Accessories,Mattress Protector,3,"Received maroon while i ordered purple . Pros -Waterproof, fits well
 Cons -may receive different colour, doubtful of the elastic
 Go for it if u have kids or pets",https://www.amazon.in/gp/customer-reviews/R12NJ3O9B5MQEZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['maroon', 'purple', 'colour']",2023-04-11
1137,15,15/04/23,Amazon,Sahana,Accessories,Cushion,3,"It’s been a month using the cushions, it has already lost its fluffiness.",https://www.amazon.in/gp/customer-reviews/R3EL7FYNKD4OGD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08W4YPPLK,Y,"['cushions', 'fluffiness', 'month']",2023-04-13
1138,15,15/04/23,Amazon,Shahrukh,Accessories,Bedsheet,2,"The quality is too low. Design is good.
 Due to poor quality, you can see theough to the greyish mattress cover(also a Wakefit product).
 A see-through product at this price is a disappointment.",https://www.amazon.in/gp/customer-reviews/R5JKP8056RTFX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RZ4Y1G4,Y,"['mattress', 'quality', 'cover']",2023-04-11
1139,15,15/04/23,Amazon,Gokul Shrinivas,Accessories,Pillows,1,"I have purchased two pillow at same time. The size of pillow is little bit small but I promise its totally manageable. The only problem is, its too soft. Which make the neck part to feel that its not having support. This leads to meck pain. Insted of buying this please go with WAKEFIT FIBRE PILLOW.",https://www.amazon.in/gp/customer-reviews/RN10X1KV3IBY7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09C1QVHZP,Y,"['pillow', 'small', 'size']",2023-04-12
1140,15,15/04/23,Amazon,Krishna,Mattress,OMF,1,Starting it was good but now a days feeling not comfortable everyday morning getting back pain and suffering sparin,https://www.amazon.in/gp/customer-reviews/R3CBSCH0Y257ZR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['comfortable', 'pain', 'morning']",2023-04-13
1141,15,15/04/23,Amazon,MD A.,Mattress,OMF,3,Average,https://www.amazon.in/gp/customer-reviews/R18IYX9H7J1JRE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,['average'],2023-04-13
1142,15,15/04/23,Amazon,Mukesh Srivastava,EW Furniture,orion,1,"I am writing a review after two years using of this bed. It is a total waste of money don't believe on fake reviews, I don't understand why people are giving such good ratings while product is not up to mark no durability, better to purchase from your local nearby furniture shop. Might be the company has spent only on product designing, finishing branding, and promotion, but in terms of sturdiness and durability, and long life this product is worthless which I can say from my personal experience. Please don't waste your hard earn money on such types of products and their false claim about their product on social media platforms.",https://www.amazon.in/gp/customer-reviews/RISU3PN9I0LYL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08Q8FCYJL,Y,"['sturdiness', 'bed', 'durability']",2023-04-13
1143,15,15/04/23,Amazon,Prerna,EW Furniture,Taurus,1,Product is not at all gud....quality is too bad,https://www.amazon.in/gp/customer-reviews/R2I55RMK6BOL47/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08Q8FCYJL,Y,"['product', 'quality', 'gud']",2023-04-13
1144,15,15/04/23,Amazon,Santha,EW Furniture,Taurus,1,Pathetic product followed by customer service... They don't tell you bottom of the bed is not part of the assembly.. It is just placed on the floor.. Worst service.. They don't take returns.,https://www.amazon.in/gp/customer-reviews/R61G2OKQKQ08A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08Q8FCYJL,Y,"['bed', 'floor', 'assembly']",2023-04-13
1145,15,15/04/23,Amazon,aruna,Accessories,Kids Pillow,3,Ok. Not worth for money,https://www.amazon.in/gp/customer-reviews/R2179WBCUBST79/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B5QPGJFS,Y,"['worth', 'ok', 'money']",2023-04-13
1146,15,15/04/23,Flipkart,"mahe a.v Certified Buyer, Nellore",Mattress,Dual Comfort,1,Am not satisfied with the product it's too hard compare to other company matters I won't reffer to any one pls don't buy this wakefit matters,https://www.flipkart.com/reviews/BEMFGEH5ABGZ4GQH:353?reviewId=5e0e831c-1ea6-4f87-aff1-fe734eec9d2c,Y,"['wakefit', 'product', 'company']",2023-04-14
1147,16,17/04/23,Amazon,Vidya,Accessories,Pillows,3,Good .enough longer in size. Soft to lie. But we feel heat in head when we lie continuosly one hour,https://www.amazon.in/gp/customer-reviews/R1XCIC4L15BOI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07L6GZYDV,Y,"['soft', 'head', 'size']",2023-04-15
1148,16,17/04/23,Amazon,Swati Kumari,Accessories,Pillows,3,Look like wakefit is not checking the quality of the product before shipment,https://www.amazon.in/gp/customer-reviews/R30HPLOSV0HE4Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07L6GZYDV,Y,"['wakefit', 'product', 'quality']",2023-04-14
1149,16,17/04/23,Amazon,Parveen kumar,Accessories,Pillows,1,"Not any such technique about pillows,only they have filled polyfil in a cotton based cover so overall experience is not so much good.",https://www.amazon.in/gp/customer-reviews/RR47SRDD0HCN5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07L6GZYDV,Y,"['pillows', 'cotton', 'polyfil']",2023-04-13
1150,16,17/04/23,Amazon,sugesh yadav,Accessories,Mattress Protector,3,I think price is little bit high a/c to quality i bought it at 875 rs price. Not much impressive,https://www.amazon.in/gp/customer-reviews/R6HS95XXERYBW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['price', 'quality', '875']",2023-04-14
1151,16,17/04/23,Amazon,Sujit Nayak,Accessories,Mattress Protector,3,Not fitting properly,https://www.amazon.in/gp/customer-reviews/R1T7QBMDBZWBU9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['fitting', 'properly']",2023-04-14
1152,16,17/04/23,Amazon,siddharth,Accessories,Bedsheet,3,But it doesn't feel like 100% cotton. I could feel the heat at night after a sunny day.,https://www.amazon.in/gp/customer-reviews/R29G1ZDNPMDNAG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RZ4Y1G4,Y,"['cotton', 'heat', 'feel']",2023-04-14
1153,16,17/04/23,Amazon,Rahul Dhar,Accessories,Towels,3,Average Product. Ok considering price. Not a Turkish towel. Much smaller.,https://www.amazon.in/gp/customer-reviews/R155HM5N0IWZOC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08NYW9JGC,Y,"['average', 'towel', 'product']",2023-04-15
1154,16,17/04/23,Amazon,Amazon Customer,Accessories,Towels,1,Doesn't work even to the level of a normal cotton towel. Looks like it is made of polyester. Don't go for it.,https://www.amazon.in/gp/customer-reviews/RU8TSXI3J5LJ3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08NYW9JGC,Y,"['towel', 'cotton', 'polyester']",2023-04-15
1155,16,17/04/23,Amazon,Rajesh,Accessories,Towels,2,"Size is smaller 140×75 , instead of mentioned 150×75 . Material & stitching is Flimsy . It's a Rs.100/- towel being sold for 185/- . No quality control. Now I will hesitate to buy their mattress also.",https://www.amazon.in/gp/customer-reviews/RBNNE75B55DN6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08NYW9JGC,Y,"['mattress', 'size', 'towel']",2023-04-15
1156,16,17/04/23,Amazon,rahul singh,Mattress,OMF,1,I think it dublicate,https://www.amazon.in/gp/customer-reviews/R8VZRXHTMDCL4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['dublicate', 'think']",2023-04-15
1157,16,17/04/23,Amazon,Vijay chauhan,Mattress,OMF,1,"I never feel backache in my life .then this matteress comes in my life,,life has been like hell,, 15000 ruppe ka product mene kachre m fenk rkha h ..or simple 500 rupe vala materess h uspe sota h ...it was so disappoint for me",https://www.amazon.in/gp/customer-reviews/R1WX233ELKFR9P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['backache', 'feel', 'life']",2023-04-14
1158,16,17/04/23,Amazon,RvCrown,Mattress,OMF,1,"After a month I’m giving this review
 Don’t buy this mattress!
 I had started back pain
 The foam was not able to balance body weight you will feel high pressure in your upper body",https://www.amazon.in/gp/customer-reviews/R37ZSMJ7N604CD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['mattress', 'foam', 'body']",2023-04-14
1159,16,17/04/23,Amazon,Sweta jain,Mattress,Dual Comfort,2,It’s too hard. I wokeup with backpain and chest pain.,https://www.amazon.in/gp/customer-reviews/RI1EQ6V5MLAOA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RACAUJM,Y,"['wokeup', 'pain', 'backpain']",2023-04-15
1160,16,17/04/23,Amazon,Hiral Chauhan,Mattress,Dual Comfort,3,The mattress quality is good and comfortable,https://www.amazon.in/gp/customer-reviews/R3TSFQD82MZ0HT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00RACAUJM,Y,"['mattress', 'comfortable', 'quality']",2023-04-14
1161,16,17/04/23,Amazon,Lets Enjoy and Buy for Kids and Family,Mattress,Elevate Spring,1,It's not firm,https://www.amazon.in/gp/customer-reviews/R1KTGYO6Q8S0C4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPVD5H1,Y,['firm'],2023-04-14
1162,16,17/04/23,Amazon,Utkarsh,Mattress,Elevate Spring,1,Review after 4 months of use is that the sides of the product were bulging outwards in a months use so I ordered the replacement and again the sides of the matteress are bulging outwards. This is the defect in their quality.,https://www.amazon.in/gp/customer-reviews/R2038ZC0DECP0O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZPVD5H1,Y,"['bulging', 'product', 'replacement']",2023-04-12
1163,16,17/04/23,Amazon,Vishnu Sreedhar,Sofa,Sofa,2,Sofa is not durable. Defects appear within few months,https://www.amazon.in/gp/customer-reviews/R1OU99TUIGLXPQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0963DFVHD,Y,"['sofa', 'defects', 'durable']",2023-04-14
1164,16,17/04/23,Amazon,sheethal,HW furniture,Teak Wood Bed,1,Don't go by brand name later you will regret. I am still following up. Look yourself at picture poor quality. It has 3 fingers gap on all 4 boards looks like some road side bed.,https://www.amazon.in/gp/customer-reviews/RV2P8M0BL2CC9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07ZXZ84NS,Y,"['boards', 'bed', 'brand']",2023-04-08
1165,16,17/04/23,Amazon,JP Nautiyal,EW Furniture,Taurus,2,78*72 matress not fitting,https://www.amazon.in/gp/customer-reviews/R1WFOLZ86IMSO3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08Q8FCYJL,Y,"['matress', '72', '78']",2023-04-16
1166,16,17/04/23,Amazon,Jayesh Motwani,EW Furniture,Taurus,1,Never buy any mattress or furniture from them. They never deliver on time. Moreover the furniture is broken. Their customer service is a nightmare.,https://www.amazon.in/gp/customer-reviews/RWSDYR707XHF1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08Q8FCYJL,Y,"['mattress', 'furniture', 'nightmare']",2023-04-14
1167,16,17/04/23,Amazon,LifeIsBeautiful,EW Furniture,Taurus,1,quality is not don't buy i waste of your money worst customer wakfit company don't buy wakfit products in online they didn't give proper answer customer questions,https://www.amazon.in/gp/customer-reviews/R624NWCZ861HF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08Q8FCYJL,Y,"['wakfit', 'quality', 'products']",2023-04-13
1168,16,17/04/23,Amazon,sudeep84,EW Furniture,Study Table,2,"Product is OK, but customer service is very bad. They will annoy you by calling again n again in the name of giving positive reviews to their product. Avoid their product.",https://www.amazon.in/gp/customer-reviews/R152IT3T9G6EGL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B3RQNR3C,Y,"['reviews', 'product', 'positive']",2023-04-14
1169,16,17/04/23,Amazon,Anurag Jain,EW Furniture,Office chair,1,Product is defective so please change the product,https://www.amazon.in/gp/customer-reviews/R2RBMNFTCX4HV1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09RQWFTXG,Y,"['defective', 'product', 'change']",2023-04-14
1170,16,17/04/23,Amazon,Naveen T.,EW Furniture,Office chair,3,"Received the Wakefit Office Chair today, but after installation noticing that the backrest and headrest are not properly adjustable and are very loose. Not sure what is the workaround to fix it.
 
 Looking after the final product, just wondering about all the positive reviews",https://www.amazon.in/gp/customer-reviews/RMY3F3YTTE8UV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09RQWFTXG,Y,"['headrest', 'backrest', 'adjustable']",2023-04-14
1171,16,17/04/23,Flipkart,"Md. Azam Certified Buyer, Bhopal",Mattress,OMF,1,Very bad experience by there costomer care service false 10 days o return bad quality not worth it go for another company,https://www.flipkart.com/reviews/BEMFGWE4QDMUK5HH:558?reviewId=f0c625e2-e81b-4146-a056-af88b990b733,Y,"['company', 'service', 'quality']",2023-04-16
1172,16,17/04/23,Flipkart,"Milan Vaghela Certified Buyer, Paddhari",Mattress,OMF,1,Not good,https://www.flipkart.com/reviews/BEMGBVZZZ6E45HPB:51?reviewId=e3dfe821-fc5d-485e-b05a-339cb74aae22,Y,['good'],2023-04-15
1173,16,17/04/23,Flipkart,"Pradip Bhole Certified Buyer, Nashik",mattress,Latex Mattress,2,"The mattress is visually very good and also comfort level is awesome but not for full night , heating problem not solved",https://www.flipkart.com/reviews/BEMGF44T5KCS7KMY:43?reviewId=0a72c1fe-f059-4194-b4df-6f0361168a5c,Y,"['mattress', 'heating', 'comfort']",2023-04-15
